bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
586	15708	1	0	0	chrUn_GL000220v1	153049	154918	-6884	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1869	0	4
586	33388	2	11	8	chrUn_GL000220v1	157319	158166	-3636	+	LSU-rRNA_Hsa	rRNA	rRNA	1	877	-4158	4
586	33388	2	11	8	chrUn_GL000220v1	158210	161802	0	+	LSU-rRNA_Hsa	rRNA	rRNA	878	4452	-583	4
586	13714	76	8	8	chrUn_KI270442v1	218459	220324	-171737	-	SSU-rRNA_Hsa	rRNA	rRNA	0	1869	5	4
587	673	133	8	8	chrUn_KI270442v1	380607	380728	-11333	+	5S	rRNA	rRNA	1	121	0	4
586	253	242	101	0	chr3_KI270778v1_alt	212904	212966	-35286	-	5S	rRNA	rRNA	-33	88	20	4
587	280	170	0	0	chr4_GL383528v1_alt	344695	344748	-31439	-	5S	rRNA	rRNA	-20	101	49	4
586	264	111	0	0	chr4_KI270790v1_alt	204371	204407	-15839	+	5S	rRNA	rRNA	7	42	-79	4
587	706	101	17	8	chr4_KI270896v1_alt	352668	352788	-25759	+	5S	rRNA	rRNA	1	121	0	4
587	793	117	0	8	chr4_KI270896v1_alt	355227	355348	-23199	+	5S	rRNA	rRNA	2	121	0	4
596	322	250	77	0	chr5_GL339449v2_alt	1491487	1491571	-121357	-	5S	rRNA	rRNA	-30	91	1	4
592	322	250	77	0	chr5_KI270897v1_alt	1022974	1023058	-121360	-	5S	rRNA	rRNA	-30	91	1	4
592	243	290	28	0	chr6_GL000250v2_alt	1027966	1028035	-3644339	-	LSU-rRNA_Hsa	rRNA	rRNA	-1	5034	4964	4
611	563	101	0	33	chr6_GL000250v2_alt	3411136	3411228	-1261146	-	5S	rRNA	rRNA	-31	90	2	4
594	225	290	28	0	chr6_GL000251v2_alt	1245916	1245985	-3549280	-	LSU-rRNA_Hsa	rRNA	rRNA	-1	5034	4964	4
605	233	179	0	0	chr6_GL000251v2_alt	2707710	2707749	-2087516	+	SSU-rRNA_Hsa	rRNA	rRNA	1659	1697	-172	4
611	563	101	0	33	chr6_GL000251v2_alt	3516873	3516965	-1278300	-	5S	rRNA	rRNA	-31	90	2	4
592	251	275	28	0	chr6_GL000252v2_alt	1025143	1025212	-3579599	-	LSU-rRNA_Hsa	rRNA	rRNA	-1	5034	4964	4
603	233	179	0	0	chr6_GL000252v2_alt	2484598	2484637	-2120174	+	SSU-rRNA_Hsa	rRNA	rRNA	1659	1697	-172	4
610	563	101	0	33	chr6_GL000252v2_alt	3319942	3320034	-1284777	-	5S	rRNA	rRNA	-31	90	2	4
592	251	275	28	0	chr6_GL000253v2_alt	1024738	1024807	-3652836	-	LSU-rRNA_Hsa	rRNA	rRNA	-1	5034	4964	4
604	233	179	0	0	chr6_GL000253v2_alt	2535828	2535867	-2141776	+	SSU-rRNA_Hsa	rRNA	rRNA	1659	1697	-172	4
610	563	101	0	33	chr6_GL000253v2_alt	3383541	3383633	-1294010	-	5S	rRNA	rRNA	-31	90	2	4
592	251	275	28	0	chr6_GL000254v2_alt	1024809	1024878	-3802935	-	LSU-rRNA_Hsa	rRNA	rRNA	-1	5034	4964	4
604	229	179	0	0	chr6_GL000254v2_alt	2569513	2569552	-2258261	+	SSU-rRNA_Hsa	rRNA	rRNA	1659	1697	-172	4
611	563	101	0	33	chr6_GL000254v2_alt	3420567	3420659	-1407154	-	5S	rRNA	rRNA	-31	90	2	4
592	251	275	28	0	chr6_GL000255v2_alt	1025117	1025186	-3581202	-	LSU-rRNA_Hsa	rRNA	rRNA	-1	5034	4964	4
603	233	179	0	0	chr6_GL000255v2_alt	2483370	2483409	-2122979	+	SSU-rRNA_Hsa	rRNA	rRNA	1659	1697	-172	4
610	563	101	0	33	chr6_GL000255v2_alt	3301740	3301832	-1304556	-	5S	rRNA	rRNA	-31	90	2	4
593	273	275	28	0	chr6_GL000256v2_alt	1068294	1068363	-3860906	-	LSU-rRNA_Hsa	rRNA	rRNA	-1	5034	4964	4
604	229	179	0	0	chr6_GL000256v2_alt	2528711	2528750	-2400519	+	SSU-rRNA_Hsa	rRNA	rRNA	1659	1697	-172	4
606	233	281	95	66	chr6_GL000256v2_alt	2774623	2774806	-2154463	+	LSU-rRNA_Hsa	rRNA	rRNA	1	189	-4846	4
586	234	333	0	13	chr6_KI270798v1_alt	136878	136957	-134825	+	5S	rRNA	rRNA	2	79	-42	4
585	552	200	0	0	chr8_KI270813v1_alt	75147	75237	-224993	+	5S	rRNA	rRNA	1	90	-31	4
586	288	125	0	0	chr8_KI270822v1_alt	161830	161870	-462622	+	5S	rRNA	rRNA	1	40	-81	4
587	678	83	0	0	chr14_KI270844v1_alt	271683	271767	-50399	-	5S	rRNA	rRNA	-36	85	2	4
593	825	0	0	0	chr14_KI270846v1_alt	1128350	1128440	-222953	+	5S	rRNA	rRNA	1	90	-31	4
585	264	186	0	0	chr15_KI270849v1_alt	39127	39170	-205747	+	5S	rRNA	rRNA	1	43	-78	4
587	274	167	0	0	chr15_KI270850v1_alt	379542	379584	-51296	-	5S	rRNA	rRNA	-79	42	1	4
585	378	337	22	22	chr16_GL383556v1_alt	61458	61643	-130819	-	LSU-rRNA_Hsa	rRNA	rRNA	-1250	3785	3601	4
585	596	302	95	10	chr16_GL383556v1_alt	65352	65640	-126822	+	LSU-rRNA_Hsa	rRNA	rRNA	3513	3827	-1208	4
592	235	67	0	0	chr16_KI270853v1_alt	951424	951454	-1708246	+	5S	rRNA	rRNA	1	30	-91	4
594	394	213	0	0	chr16_KI270853v1_alt	1284462	1284537	-1375163	+	5S	rRNA	rRNA	46	120	-1	4
599	229	100	0	0	chr16_KI270853v1_alt	1892200	1892230	-767470	-	5S	rRNA	rRNA	-91	30	1	4
585	692	78	0	0	chr17_GL000258v2_alt	17910	18000	-1803992	-	5S	rRNA	rRNA	-31	90	1	4
586	325	71	0	0	chr17_GL000258v2_alt	245977	246019	-1575973	-	5S	rRNA	rRNA	-79	42	1	4
588	329	71	0	0	chr17_GL000258v2_alt	463912	463954	-1358038	-	5S	rRNA	rRNA	-79	42	1	4
596	332	71	0	0	chr17_GL000258v2_alt	1491449	1491491	-330501	+	5S	rRNA	rRNA	1	42	-79	4
589	336	122	20	0	chr17_KI270857v1_alt	575041	575090	-2301984	-	5S	rRNA	rRNA	-71	50	1	4
590	498	178	0	11	chr17_KI270857v1_alt	726135	726226	-2150848	-	5S	rRNA	rRNA	-31	90	1	4
601	314	122	20	0	chr17_KI270857v1_alt	2179351	2179400	-697674	-	5S	rRNA	rRNA	-71	50	1	4
606	1010	74	0	0	chr17_KI270857v1_alt	2767118	2767239	-109835	-	5S	rRNA	rRNA	0	121	1	4
585	692	78	0	0	chr17_KI270908v1_alt	17910	18000	-1405190	-	5S	rRNA	rRNA	-31	90	1	4
586	329	71	0	0	chr17_KI270908v1_alt	259792	259834	-1163356	-	5S	rRNA	rRNA	-79	42	1	4
589	247	167	0	0	chr17_KI270908v1_alt	642420	642462	-780728	+	5S	rRNA	rRNA	1	42	-79	4
592	329	71	0	0	chr17_KI270908v1_alt	1025046	1025088	-398102	+	5S	rRNA	rRNA	1	42	-79	4
585	522	204	11	0	chr18_GL383567v1_alt	26810	26903	-262928	+	5S	rRNA	rRNA	2	95	-26	4
585	788	186	6	35	chr19_KI270867v1_alt	116463	116636	-117126	+	LSU-rRNA_Hsa	rRNA	rRNA	2737	2904	-2131	4
585	1574	224	54	18	chr19_KI270867v1_alt	117057	117506	-116256	+	LSU-rRNA_Hsa	rRNA	rRNA	3605	4070	-965	4
585	2948	157	48	12	chr19_KI270867v1_alt	117534	117628	-116134	+	LSU-rRNA_Hsa	rRNA	rRNA	4148	4249	-786	4
585	2948	157	48	12	chr19_KI270867v1_alt	117676	118169	-115593	+	LSU-rRNA_Hsa	rRNA	rRNA	4250	4757	-278	4
585	755	264	5	0	chr19_KI270867v1_alt	118180	118381	-115381	+	LSU-rRNA_Hsa	rRNA	rRNA	4823	5024	-11	4
585	332	115	0	0	chr22_KB663609v1_alt	56556	56608	-17405	-	5S	rRNA	rRNA	-31	90	39	4
585	332	115	0	0	chr22_KB663609v1_alt	68712	68764	-5249	-	5S	rRNA	rRNA	-31	90	39	4
585	400	337	33	0	chr22_KI270878v1_alt	1737	1912	-184350	+	LSU-rRNA_Hsa	rRNA	rRNA	3605	3785	-1250	4
585	356	260	0	0	chr22_KI270878v1_alt	61370	61470	-124792	+	5S	rRNA	rRNA	19	118	-3	4
586	657	62	0	0	chr22_KI270879v1_alt	147803	147884	-156251	-	5S	rRNA	rRNA	-31	90	10	4
585	332	115	0	0	chr22_KI270928v1_alt	56572	56624	-119479	-	5S	rRNA	rRNA	-31	90	39	4
595	276	98	24	0	chr16_KI270728v1_random	1438312	1438353	-434406	-	5S	rRNA	rRNA	-79	42	1	1
585	497	258	8	77	chr22_KI270733v1_random	111909	111952	-67820	+	LSU-rRNA_Hsa	rRNA	rRNA	2575	2616	-2419	2
585	497	258	8	77	chr22_KI270733v1_random	112258	112344	-67428	+	LSU-rRNA_Hsa	rRNA	rRNA	2617	2695	-2340	2
585	2481	194	38	41	chr22_KI270733v1_random	112342	112873	-66899	+	LSU-rRNA_Hsa	rRNA	rRNA	4501	5029	-6	2
585	225	154	0	0	chr22_KI270733v1_random	115894	115933	-63839	+	LSU-rRNA_Hsa	rRNA	rRNA	1914	1952	-3083	2
585	16721	1	0	0	chr22_KI270733v1_random	125930	127799	-51973	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1869	0	2
585	40361	2	16	9	chr22_KI270733v1_random	130203	131050	-48722	+	LSU-rRNA_Hsa	rRNA	rRNA	1	877	-4158	2
586	40361	2	16	9	chr22_KI270733v1_random	131094	133689	-46083	+	LSU-rRNA_Hsa	rRNA	rRNA	878	3492	-1543	2
586	40361	2	16	9	chr22_KI270733v1_random	133724	135280	-44492	+	LSU-rRNA_Hsa	rRNA	rRNA	3493	5033	-2	2
586	15725	1	0	0	chr22_KI270733v1_random	171011	172880	-6892	+	SSU-rRNA_Hsa	rRNA	rRNA	1	1869	0	2
586	32955	2	18	9	chr22_KI270733v1_random	175282	176129	-3643	+	LSU-rRNA_Hsa	rRNA	rRNA	1	877	-4158	2
586	32955	2	18	9	chr22_KI270733v1_random	176173	178768	-1004	+	LSU-rRNA_Hsa	rRNA	rRNA	878	3492	-1543	2
586	32955	2	18	9	chr22_KI270733v1_random	178803	179772	0	+	LSU-rRNA_Hsa	rRNA	rRNA	3493	4451	-584	2
